nr_model,seq_length,batch_size,hidden_size,num_layers,lr,dropout_prob,num_epochs,loss_function,data_inicial,data_final,mae,mse,rmse,dac
128,30,64,64,3,0.002,0.2,50,MAE,2025-11-07 23:03:27,2025-11-07 23:03:34,0.2876742482185364,0.34887605905532837,0.5906572937965393,0.8003913894324853
129,45,32,32,2,0.001,0.1,30,MSE,2025-11-07 23:03:34,2025-11-07 23:03:38,0.4370046555995941,0.610001802444458,0.7810261249542236,0.781496062992126
130,45,32,32,2,0.001,0.1,30,MAE,2025-11-07 23:03:38,2025-11-07 23:03:43,0.33494919538497925,0.4281670153141022,0.6543447375297546,0.7677165354330708
131,45,32,32,2,0.001,0.1,50,MSE,2025-11-07 23:03:43,2025-11-07 23:03:50,0.3268570899963379,0.4180629551410675,0.6465778946876526,0.7992125984251969
132,45,32,32,2,0.001,0.1,50,MAE,2025-11-07 23:03:50,2025-11-07 23:03:57,0.5612536668777466,0.8436250686645508,0.9184906482696533,0.7992125984251969
133,45,32,32,2,0.001,0.2,30,MSE,2025-11-07 23:03:57,2025-11-07 23:04:01,0.3618895709514618,0.45007383823394775,0.6708754301071167,0.7598425196850394
134,45,32,32,2,0.001,0.2,30,MAE,2025-11-07 23:04:01,2025-11-07 23:04:05,0.31407439708709717,0.3474928140640259,0.589485228061676,0.7834645669291339
135,45,32,32,2,0.001,0.2,50,MSE,2025-11-07 23:04:05,2025-11-07 23:04:12,0.31765010952949524,0.4453580379486084,0.667351484298706,0.7893700787401575
136,45,32,32,2,0.001,0.2,50,MAE,2025-11-07 23:04:12,2025-11-07 23:04:19,0.38265541195869446,0.473018079996109,0.6877630949020386,0.8051181102362205
137,45,32,32,2,0.002,0.1,30,MSE,2025-11-07 23:04:19,2025-11-07 23:04:23,0.34302619099617004,0.36931082606315613,0.6077094674110413,0.7933070866141733
138,45,32,32,2,0.002,0.1,30,MAE,2025-11-07 23:04:23,2025-11-07 23:04:28,0.291951984167099,0.32532036304473877,0.5703686475753784,0.8149606299212598
139,45,32,32,2,0.002,0.1,50,MSE,2025-11-07 23:04:28,2025-11-07 23:04:35,0.3766043782234192,0.5742209553718567,0.7577736973762512,0.8090551181102362
140,45,32,32,2,0.002,0.1,50,MAE,2025-11-07 23:04:35,2025-11-07 23:04:41,0.66085284948349,0.8846679925918579,0.9405679106712341,0.8070866141732284
141,45,32,32,2,0.002,0.2,30,MSE,2025-11-07 23:04:41,2025-11-07 23:04:46,0.30134204030036926,0.40237855911254883,0.6343331336975098,0.7775590551181102
142,45,32,32,2,0.002,0.2,30,MAE,2025-11-07 23:04:46,2025-11-07 23:04:50,0.4291779696941376,0.6379169821739197,0.7986970543861389,0.8031496062992126
143,45,32,32,2,0.002,0.2,50,MSE,2025-11-07 23:04:50,2025-11-07 23:04:57,0.3020963668823242,0.39148515462875366,0.6256877183914185,0.8031496062992126
144,45,32,32,2,0.002,0.2,50,MAE,2025-11-07 23:04:57,2025-11-07 23:05:04,0.4626442790031433,0.733163595199585,0.8562497496604919,0.8051181102362205
145,45,32,32,3,0.001,0.1,30,MSE,2025-11-07 23:05:04,2025-11-07 23:05:09,0.4717220366001129,0.8885321021080017,0.942619800567627,0.7677165354330708
146,45,32,32,3,0.001,0.1,30,MAE,2025-11-07 23:05:09,2025-11-07 23:05:13,0.4997413158416748,0.8586335182189941,0.9266247749328613,0.7736220472440944
147,45,32,32,3,0.001,0.1,50,MSE,2025-11-07 23:05:13,2025-11-07 23:05:21,0.8995571136474609,1.9930834770202637,1.4117660522460938,0.7755905511811023
148,45,32,32,3,0.001,0.1,50,MAE,2025-11-07 23:05:21,2025-11-07 23:05:29,0.5668466091156006,1.0667636394500732,1.0328425168991089,0.7854330708661418
149,45,32,32,3,0.001,0.2,30,MSE,2025-11-07 23:05:29,2025-11-07 23:05:34,0.5702296495437622,1.089234471321106,1.0436639785766602,0.7933070866141733
150,45,32,32,3,0.001,0.2,30,MAE,2025-11-07 23:05:34,2025-11-07 23:05:39,0.5010433793067932,0.9911588430404663,0.9955695867538452,0.7795275590551181
151,45,32,32,3,0.001,0.2,50,MSE,2025-11-07 23:05:39,2025-11-07 23:05:47,0.42752236127853394,0.7190617918968201,0.8479751348495483,0.7992125984251969
152,45,32,32,3,0.001,0.2,50,MAE,2025-11-07 23:05:47,2025-11-07 23:05:56,0.8535413146018982,1.9424140453338623,1.393705129623413,0.8011811023622047
153,45,32,32,3,0.002,0.1,30,MSE,2025-11-07 23:05:56,2025-11-07 23:06:00,0.7556188702583313,1.7483457326889038,1.322250247001648,0.7854330708661418
154,45,32,32,3,0.002,0.1,30,MAE,2025-11-07 23:06:00,2025-11-07 23:06:05,0.7160652279853821,1.399210810661316,1.1828824281692505,0.7913385826771654
155,45,32,32,3,0.002,0.1,50,MSE,2025-11-07 23:06:05,2025-11-07 23:06:13,0.7517830729484558,1.6431819200515747,1.2818665504455566,0.797244094488189
156,45,32,32,3,0.002,0.1,50,MAE,2025-11-07 23:06:13,2025-11-07 23:06:21,1.0797958374023438,2.5888164043426514,1.6089799404144287,0.8051181102362205
157,45,32,32,3,0.002,0.2,30,MSE,2025-11-07 23:06:21,2025-11-07 23:06:26,0.4401388466358185,0.8531721234321594,0.923673152923584,0.781496062992126
158,45,32,32,3,0.002,0.2,30,MAE,2025-11-07 23:06:26,2025-11-07 23:06:31,0.6752864718437195,1.584476351737976,1.25875985622406,0.8031496062992126
159,45,32,32,3,0.002,0.2,50,MSE,2025-11-07 23:06:31,2025-11-07 23:06:39,0.7505564093589783,1.8284934759140015,1.3522180318832397,0.7874015748031497
160,45,32,32,3,0.002,0.2,50,MAE,2025-11-07 23:06:39,2025-11-07 23:06:47,0.480551540851593,0.9604353904724121,0.9800180792808533,0.8031496062992126
161,45,32,64,2,0.001,0.1,30,MSE,2025-11-07 23:06:47,2025-11-07 23:06:52,0.20527665317058563,0.06826306134462357,0.26127201318740845,0.8031496062992126
162,45,32,64,2,0.001,0.1,30,MAE,2025-11-07 23:06:52,2025-11-07 23:06:56,0.509539783000946,0.5070487260818481,0.712073564529419,0.8011811023622047
163,45,32,64,2,0.001,0.1,50,MSE,2025-11-07 23:06:56,2025-11-07 23:07:04,0.4109574854373932,0.29491090774536133,0.5430570244789124,0.7952755905511811
164,45,32,64,2,0.001,0.1,50,MAE,2025-11-07 23:07:04,2025-11-07 23:07:11,0.4881083071231842,0.4878300726413727,0.6984483599662781,0.8110236220472441
165,45,32,64,2,0.001,0.2,30,MSE,2025-11-07 23:07:11,2025-11-07 23:07:16,0.17151899635791779,0.07692964375019073,0.2773619294166565,0.7874015748031497
166,45,32,64,2,0.001,0.2,30,MAE,2025-11-07 23:07:16,2025-11-07 23:07:20,0.314778208732605,0.2855660319328308,0.5343837738037109,0.7874015748031497
167,45,32,64,2,0.001,0.2,50,MSE,2025-11-07 23:07:20,2025-11-07 23:07:28,0.23325856029987335,0.11448387801647186,0.3383546769618988,0.8110236220472441
168,45,32,64,2,0.001,0.2,50,MAE,2025-11-07 23:07:28,2025-11-07 23:07:36,0.1928374022245407,0.131440669298172,0.36254745721817017,0.7992125984251969
169,45,32,64,2,0.002,0.1,30,MSE,2025-11-07 23:07:36,2025-11-07 23:07:40,0.21468029916286469,0.15154889225959778,0.38929280638694763,0.781496062992126
170,45,32,64,2,0.002,0.1,30,MAE,2025-11-07 23:07:40,2025-11-07 23:07:45,0.5854134559631348,0.6919432282447815,0.8318312764167786,0.8070866141732284
171,45,32,64,2,0.002,0.1,50,MSE,2025-11-07 23:07:45,2025-11-07 23:07:52,0.20790521800518036,0.12729179859161377,0.3567797541618347,0.797244094488189
172,45,32,64,2,0.002,0.1,50,MAE,2025-11-07 23:07:52,2025-11-07 23:08:00,0.37002551555633545,0.49250954389572144,0.7017902135848999,0.797244094488189
173,45,32,64,2,0.002,0.2,30,MSE,2025-11-07 23:08:00,2025-11-07 23:08:05,0.20452524721622467,0.10294501483440399,0.3208504617214203,0.8051181102362205
174,45,32,64,2,0.002,0.2,30,MAE,2025-11-07 23:08:05,2025-11-07 23:08:09,0.30387014150619507,0.25883570313453674,0.5087589621543884,0.8051181102362205
175,45,32,64,2,0.002,0.2,50,MSE,2025-11-07 23:08:09,2025-11-07 23:08:17,0.22769184410572052,0.1896127611398697,0.43544548749923706,0.8169291338582677
176,45,32,64,2,0.002,0.2,50,MAE,2025-11-07 23:08:17,2025-11-07 23:08:24,0.3646513521671295,0.5123113393783569,0.71575927734375,0.8110236220472441
177,45,32,64,3,0.001,0.1,30,MSE,2025-11-07 23:08:24,2025-11-07 23:08:31,0.45624077320098877,0.45463472604751587,0.6742660403251648,0.7736220472440944
178,45,32,64,3,0.001,0.1,30,MAE,2025-11-07 23:08:31,2025-11-07 23:08:38,0.3093831539154053,0.36904773116111755,0.607492983341217,0.7854330708661418
179,45,32,64,3,0.001,0.1,50,MSE,2025-11-07 23:08:38,2025-11-07 23:08:49,0.8799928426742554,1.4750202894210815,1.2145041227340698,0.8051181102362205
180,45,32,64,3,0.001,0.1,50,MAE,2025-11-07 23:08:49,2025-11-07 23:09:00,0.5861333608627319,0.9534714818000793,0.9764586687088013,0.8051181102362205
181,45,32,64,3,0.001,0.2,30,MSE,2025-11-07 23:09:00,2025-11-07 23:09:07,0.2815292775630951,0.3182388246059418,0.5641266107559204,0.7736220472440944
182,45,32,64,3,0.001,0.2,30,MAE,2025-11-07 23:09:07,2025-11-07 23:09:13,0.5114827752113342,0.6225829124450684,0.7890392541885376,0.7992125984251969
183,45,32,64,3,0.001,0.2,50,MSE,2025-11-07 23:09:13,2025-11-07 23:09:24,0.4069730043411255,0.32664522528648376,0.5715288519859314,0.7952755905511811
184,45,32,64,3,0.001,0.2,50,MAE,2025-11-07 23:09:24,2025-11-07 23:09:36,0.6048765778541565,1.023816704750061,1.0118383169174194,0.812992125984252
185,45,32,64,3,0.002,0.1,30,MSE,2025-11-07 23:09:36,2025-11-07 23:09:42,0.26557284593582153,0.25130122900009155,0.5012995600700378,0.781496062992126
186,45,32,64,3,0.002,0.1,30,MAE,2025-11-07 23:09:42,2025-11-07 23:09:49,0.39263713359832764,0.4931189715862274,0.7022243142127991,0.8169291338582677
187,45,32,64,3,0.002,0.1,50,MSE,2025-11-07 23:09:49,2025-11-07 23:10:00,0.5930795073509216,1.157845377922058,1.076032280921936,0.8011811023622047
188,45,32,64,3,0.002,0.1,50,MAE,2025-11-07 23:10:00,2025-11-07 23:10:11,0.5859593152999878,1.2269419431686401,1.1076741218566895,0.7795275590551181
189,45,32,64,3,0.002,0.2,30,MSE,2025-11-07 23:10:11,2025-11-07 23:10:18,0.23920510709285736,0.23361274600028992,0.483335018157959,0.7992125984251969
190,45,32,64,3,0.002,0.2,30,MAE,2025-11-07 23:10:18,2025-11-07 23:10:24,0.4105070233345032,0.7120846509933472,0.8438510894775391,0.7992125984251969
191,45,32,64,3,0.002,0.2,50,MSE,2025-11-07 23:10:24,2025-11-07 23:10:36,0.6014796495437622,0.832241952419281,0.9122729301452637,0.7893700787401575
192,45,32,64,3,0.002,0.2,50,MAE,2025-11-07 23:10:36,2025-11-07 23:10:47,0.46051591634750366,0.9070467352867126,0.9523900151252747,0.7992125984251969
193,45,64,32,2,0.001,0.1,30,MSE,2025-11-07 23:10:47,2025-11-07 23:10:49,0.7716148495674133,1.6136537790298462,1.2702966928482056,0.6614173228346457
194,45,64,32,2,0.001,0.1,30,MAE,2025-11-07 23:10:49,2025-11-07 23:10:51,0.7037253379821777,1.316749095916748,1.1474969387054443,0.7204724409448819
195,45,64,32,2,0.001,0.1,50,MSE,2025-11-07 23:10:51,2025-11-07 23:10:55,0.5043100118637085,0.839594304561615,0.9162937998771667,0.7598425196850394
196,45,64,32,2,0.001,0.1,50,MAE,2025-11-07 23:10:55,2025-11-07 23:10:59,0.49843937158584595,0.6420555710792542,0.8012837171554565,0.7992125984251969
197,45,64,32,2,0.001,0.2,30,MSE,2025-11-07 23:10:59,2025-11-07 23:11:02,1.012641191482544,2.2278215885162354,1.4925888776779175,0.6496062992125984
198,45,64,32,2,0.001,0.2,30,MAE,2025-11-07 23:11:02,2025-11-07 23:11:04,0.5467103123664856,0.9028719067573547,0.9501957297325134,0.7618110236220472
199,45,64,32,2,0.001,0.2,50,MSE,2025-11-07 23:11:04,2025-11-07 23:11:08,0.5308558344841003,0.7466544508934021,0.864091694355011,0.7460629921259843
200,45,64,32,2,0.001,0.2,50,MAE,2025-11-07 23:11:08,2025-11-07 23:11:12,0.41364699602127075,0.5101736187934875,0.7142643928527832,0.781496062992126
201,45,64,32,2,0.002,0.1,30,MSE,2025-11-07 23:11:12,2025-11-07 23:11:15,0.5144429206848145,0.8202803730964661,0.9056932926177979,0.7559055118110236
202,45,64,32,2,0.002,0.1,30,MAE,2025-11-07 23:11:15,2025-11-07 23:11:17,0.314865380525589,0.3649260997772217,0.6040911078453064,0.7874015748031497
203,45,64,32,2,0.002,0.1,50,MSE,2025-11-07 23:11:17,2025-11-07 23:11:21,0.44667568802833557,0.6662402153015137,0.816235363483429,0.7795275590551181
204,45,64,32,2,0.002,0.1,50,MAE,2025-11-07 23:11:21,2025-11-07 23:11:25,0.29193922877311707,0.33671149611473083,0.5802684426307678,0.7992125984251969
205,45,64,32,2,0.002,0.2,30,MSE,2025-11-07 23:11:25,2025-11-07 23:11:27,0.3834199607372284,0.5303991436958313,0.7282850742340088,0.7578740157480315
206,45,64,32,2,0.002,0.2,30,MAE,2025-11-07 23:11:27,2025-11-07 23:11:29,0.33601346611976624,0.3894384503364563,0.6240500211715698,0.812992125984252
207,45,64,32,2,0.002,0.2,50,MSE,2025-11-07 23:11:29,2025-11-07 23:11:33,0.42818790674209595,0.7025654315948486,0.8381917476654053,0.7854330708661418
208,45,64,32,2,0.002,0.2,50,MAE,2025-11-07 23:11:33,2025-11-07 23:11:37,0.4517611563205719,0.5732152462005615,0.7571098208427429,0.8070866141732284
209,45,64,32,3,0.001,0.1,30,MSE,2025-11-07 23:11:37,2025-11-07 23:11:40,1.0564554929733276,2.5469977855682373,1.5959316492080688,0.65748031496063
210,45,64,32,3,0.001,0.1,30,MAE,2025-11-07 23:11:40,2025-11-07 23:11:43,0.6640375852584839,1.2951699495315552,1.1380553245544434,0.7618110236220472
211,45,64,32,3,0.001,0.1,50,MSE,2025-11-07 23:11:43,2025-11-07 23:11:47,0.6866112351417542,1.1111167669296265,1.0540952682495117,0.7519685039370079
212,45,64,32,3,0.001,0.1,50,MAE,2025-11-07 23:11:47,2025-11-07 23:11:52,0.4993351995944977,0.8448855876922607,0.9191765785217285,0.781496062992126
213,45,64,32,3,0.001,0.2,30,MSE,2025-11-07 23:11:52,2025-11-07 23:11:54,0.8046329617500305,2.0504748821258545,1.431947946548462,0.7244094488188977
214,45,64,32,3,0.001,0.2,30,MAE,2025-11-07 23:11:54,2025-11-07 23:11:57,0.562444806098938,1.1625840663909912,1.078231930732727,0.765748031496063
215,45,64,32,3,0.001,0.2,50,MSE,2025-11-07 23:11:57,2025-11-07 23:12:01,0.8791022896766663,1.9694833755493164,1.4033827781677246,0.7677165354330708
216,45,64,32,3,0.001,0.2,50,MAE,2025-11-07 23:12:01,2025-11-07 23:12:06,0.5743529200553894,0.9348383545875549,0.9668703675270081,0.781496062992126
217,45,64,32,3,0.002,0.1,30,MSE,2025-11-07 23:12:06,2025-11-07 23:12:09,0.8302747011184692,1.9203917980194092,1.38578200340271,0.7539370078740157
218,45,64,32,3,0.002,0.1,30,MAE,2025-11-07 23:12:09,2025-11-07 23:12:11,0.5881645083427429,1.013830304145813,1.0068913698196411,0.7736220472440944
219,45,64,32,3,0.002,0.1,50,MSE,2025-11-07 23:12:11,2025-11-07 23:12:16,0.4152194857597351,0.6527692079544067,0.8079413175582886,0.8070866141732284
220,45,64,32,3,0.002,0.1,50,MAE,2025-11-07 23:12:16,2025-11-07 23:12:21,0.49550503492355347,0.9130634665489197,0.9555435180664062,0.797244094488189
221,45,64,32,3,0.002,0.2,30,MSE,2025-11-07 23:12:21,2025-11-07 23:12:23,0.751801609992981,1.4477031230926514,1.2032053470611572,0.7637795275590551
222,45,64,32,3,0.002,0.2,30,MAE,2025-11-07 23:12:23,2025-11-07 23:12:26,0.5653826594352722,1.0934703350067139,1.0456913709640503,0.7874015748031497
223,45,64,32,3,0.002,0.2,50,MSE,2025-11-07 23:12:26,2025-11-07 23:12:30,0.4575873017311096,0.9093862175941467,0.9536174535751343,0.7795275590551181
224,45,64,32,3,0.002,0.2,50,MAE,2025-11-07 23:12:30,2025-11-07 23:12:35,0.4073495864868164,0.7036976218223572,0.8388668894767761,0.7874015748031497
225,45,64,64,2,0.001,0.1,30,MSE,2025-11-07 23:12:35,2025-11-07 23:12:39,0.255115807056427,0.17732369899749756,0.4210982024669647,0.7007874015748031
226,45,64,64,2,0.001,0.1,30,MAE,2025-11-07 23:12:39,2025-11-07 23:12:42,0.34694528579711914,0.31722474098205566,0.5632270574569702,0.7795275590551181
227,45,64,64,2,0.001,0.1,50,MSE,2025-11-07 23:12:42,2025-11-07 23:12:49,0.21423082053661346,0.08384726941585541,0.289563924074173,0.7736220472440944
228,45,64,64,2,0.001,0.1,50,MAE,2025-11-07 23:12:49,2025-11-07 23:12:55,0.20959167182445526,0.16370216012001038,0.40460124611854553,0.797244094488189
229,45,64,64,2,0.001,0.2,30,MSE,2025-11-07 23:12:55,2025-11-07 23:12:59,0.22090335190296173,0.10641375929117203,0.32621121406555176,0.75
230,45,64,64,2,0.001,0.2,30,MAE,2025-11-07 23:12:59,2025-11-07 23:13:03,0.2463192194700241,0.17583267390727997,0.4193240702152252,0.7854330708661418
231,45,64,64,2,0.001,0.2,50,MSE,2025-11-07 23:13:03,2025-11-07 23:13:09,0.1831243485212326,0.11793670058250427,0.3434191346168518,0.7874015748031497
232,45,64,64,2,0.001,0.2,50,MAE,2025-11-07 23:13:09,2025-11-07 23:13:15,0.1756371706724167,0.06522045284509659,0.2553829550743103,0.8031496062992126
233,45,64,64,2,0.002,0.1,30,MSE,2025-11-07 23:13:15,2025-11-07 23:13:19,0.23068483173847198,0.17854206264019012,0.42254239320755005,0.765748031496063
234,45,64,64,2,0.002,0.1,30,MAE,2025-11-07 23:13:19,2025-11-07 23:13:23,0.3133600056171417,0.26569297909736633,0.5154541730880737,0.8051181102362205
235,45,64,64,2,0.002,0.1,50,MSE,2025-11-07 23:13:23,2025-11-07 23:13:29,0.17674674093723297,0.05674954876303673,0.23822163045406342,0.8051181102362205
236,45,64,64,2,0.002,0.1,50,MAE,2025-11-07 23:13:29,2025-11-07 23:13:36,0.48686879873275757,0.5273342728614807,0.7261778712272644,0.812992125984252
237,45,64,64,2,0.002,0.2,30,MSE,2025-11-07 23:13:36,2025-11-07 23:13:40,0.18707244098186493,0.1074015200138092,0.3277217149734497,0.7716535433070866
238,45,64,64,2,0.002,0.2,30,MAE,2025-11-07 23:13:40,2025-11-07 23:13:43,0.21237945556640625,0.16107819974422455,0.40134549140930176,0.7893700787401575
239,45,64,64,2,0.002,0.2,50,MSE,2025-11-07 23:13:43,2025-11-07 23:13:50,0.1731874644756317,0.07369930297136307,0.271476149559021,0.7933070866141733
240,45,64,64,2,0.002,0.2,50,MAE,2025-11-07 23:13:50,2025-11-07 23:13:56,0.22310076653957367,0.18907152116298676,0.43482354283332825,0.8169291338582677
241,45,64,64,3,0.001,0.1,30,MSE,2025-11-07 23:13:56,2025-11-07 23:14:01,0.46140721440315247,0.5440663695335388,0.7376085519790649,0.7519685039370079
242,45,64,64,3,0.001,0.1,30,MAE,2025-11-07 23:14:02,2025-11-07 23:14:07,0.45428287982940674,0.5614692568778992,0.7493125200271606,0.7618110236220472
243,45,64,64,3,0.001,0.1,50,MSE,2025-11-07 23:14:07,2025-11-07 23:14:16,0.5770397782325745,0.6971308588981628,0.8349436521530151,0.7893700787401575
244,45,64,64,3,0.001,0.1,50,MAE,2025-11-07 23:14:16,2025-11-07 23:14:26,0.4140336811542511,0.5193946361541748,0.7206903696060181,0.7893700787401575
245,45,64,64,3,0.001,0.2,30,MSE,2025-11-07 23:14:26,2025-11-07 23:14:31,0.596854567527771,0.9349753856658936,0.966941237449646,0.7145669291338582
246,45,64,64,3,0.001,0.2,30,MAE,2025-11-07 23:14:31,2025-11-07 23:14:37,0.36626166105270386,0.4575954079627991,0.6764580011367798,0.781496062992126
247,45,64,64,3,0.001,0.2,50,MSE,2025-11-07 23:14:37,2025-11-07 23:14:46,0.27360647916793823,0.31094762682914734,0.5576267838478088,0.781496062992126
248,45,64,64,3,0.001,0.2,50,MAE,2025-11-07 23:14:46,2025-11-07 23:14:55,0.3071271777153015,0.39264339208602905,0.6266126036643982,0.7913385826771654
249,45,64,64,3,0.002,0.1,30,MSE,2025-11-07 23:14:55,2025-11-07 23:15:01,0.2862842082977295,0.20748800039291382,0.4555085003376007,0.7874015748031497
250,45,64,64,3,0.002,0.1,30,MAE,2025-11-07 23:15:01,2025-11-07 23:15:07,0.4577472507953644,0.6246568560600281,0.7903523445129395,0.7933070866141733
251,45,64,64,3,0.002,0.1,50,MSE,2025-11-07 23:15:07,2025-11-07 23:15:16,0.33204707503318787,0.30339178442955017,0.5508100986480713,0.7913385826771654
252,45,64,64,3,0.002,0.1,50,MAE,2025-11-07 23:15:16,2025-11-07 23:15:25,0.5984519720077515,1.0158779621124268,1.007907748222351,0.7992125984251969
253,45,64,64,3,0.002,0.2,30,MSE,2025-11-07 23:15:25,2025-11-07 23:15:31,0.3435862958431244,0.49739402532577515,0.7052616477012634,0.7755905511811023
254,45,64,64,3,0.002,0.2,30,MAE,2025-11-07 23:15:31,2025-11-07 23:15:36,0.31655266880989075,0.42759522795677185,0.6539076566696167,0.7795275590551181
255,45,64,64,3,0.002,0.2,50,MSE,2025-11-07 23:15:36,2025-11-07 23:15:46,0.26452624797821045,0.28862616419792175,0.5372393727302551,0.7874015748031497
256,45,64,64,3,0.002,0.2,50,MAE,2025-11-07 23:15:46,2025-11-07 23:15:55,0.35659587383270264,0.5014396905899048,0.708124041557312,0.8090551181102362
